,Unnamed: 0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,depend
83,84,0.0,59.0,4.0,1.0,2.0,0.0,4.0,14.0,204.8,21.2,14.6,0.0,2.0,1.4,1.0,4.0,2.1,10.0,346.8,12.75,8.4,19.0,1.5,0.5,1.0,0.53,1.0,0.59,0.07,0.57,0.07,0.0,0.0,2.0,1.0,3.15,0.0,1.0,1.0,1.0,0
84,85,1.0,75.0,3.0,1.0,2.0,0.0,2.0,12.0,163.9,8.4,13.6,0.0,3.0,2.1,1.0,7.0,2.0,15.0,650.4,7.0,4.9,66.0,1.65,0.46,0.28,0.1,0.8,0.25,0.16,0.41,0.08,0.33,0.5,18.0,2.0,12.9,0.0,1.0,0.16,0.16,0
85,86,1.0,64.0,2.0,1.0,1.0,0.0,2.0,4.0,58.1,8.9,14.5,0.0,6.0,2.1,0.0,4.0,1.4,8.0,579.9,8.0,7.8,52.0,1.5,0.5,0.5,0.07,0.5,0.1,0.0,0.5,0.195,0.195,0.0,6.0,1.5,2.1,0.0,0.0,1.0,1.0,0
86,87,0.0,28.0,3.0,1.0,1.5,0.0,3.0,25.0,123.1,17.9,4.9,0.0,9.0,1.0,1.0,4.0,1.9,23.0,222.2,9.8,3.0,48.0,1.8,0.56,0.75,0.5,1.0,0.43,0.415,0.28,0.16,0.22,0.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0
87,88,1.0,38.0,5.0,2.0,2.0,0.0,0.5,3.0,5.8,5.3,1.9,0.0,11.0,12.4,0.0,24.0,2.3,68.0,2756.6,12.4,3.2,354.0,3.5,0.22,0.0,0.0,0.04,0.0,0.0,0.33,0.0,0.32,0.0,41.0,3.0,24.4,0.0,2.0,0.41,0.5,1
88,89,1.0,35.0,4.0,1.0,3.0,1.0,3.0,6.0,333.3,46.6,55.5,0.0,4.0,3.2,1.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.66,0.33,0.0,0.0,4.0,1.0,3.2,0.0,0.0,1.0,1.0,0
89,90,1.0,75.0,3.0,1.0,2.0,0.0,2.0,11.0,159.0,8.8,14.4,0.0,1.0,1.5,0.5,7.0,2.0,14.0,573.9,6.8,4.5,63.0,1.7,0.5,0.28,0.405,0.78,0.27,0.18,0.45,0.09,0.14,0.0,1.0,1.0,1.5,0.0,1.0,1.0,1.0,0
90,91,1.0,28.0,2.0,1.0,1.0,0.0,0.0,3.5,23.1,9.45,4.6,0.0,3.0,1.6,0.0,4.0,1.9,30.0,764.6,11.5,3.9,100.0,1.5,0.66,0.0,0.01,0.16,0.03,0.0,0.8,0.4,0.585,0.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0
91,92,0.0,57.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,13.2,0.0,1.0,2.0,5.0,82.7,31.3,10.3,4.0,1.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,1.0,13.2,0.0,0.0,1.0,1.0,0
92,93,1.0,48.0,4.0,1.0,1.0,0.0,1.0,17.0,261.5,22.1,15.3,0.0,1.0,0.2,0.0,2.0,4.0,9.0,355.9,15.8,12.7,7.0,1.8,0.44,0.5,0.505,1.0,0.73,0.11,0.29,0.225,1.0,0.0,1.0,1.0,0.2,0.0,0.0,1.0,1.0,0
93,94,1.0,57.0,5.0,1.0,2.0,0.0,1.0,6.0,36.8,10.6,6.1,0.0,29.0,15.9,1.0,3.0,1.1,12.0,185.9,7.9,3.5,46.0,1.3,0.66,0.33,0.15,0.855,0.19,0.16,0.66,0.495,0.16,1.0,49.0,3.0,26.3,1.0,1.0,0.78,0.6,0
94,95,1.0,48.0,2.0,0.0,3.0,1.0,0.0,4.0,27.5,14.2,6.8,0.0,40.0,25.2,0.0,0.0,1.1,3.0,244.2,10.1,5.0,43.0,1.3,0.66,0.0,0.11,1.0,0.11,0.25,0.75,0.5,0.66,0.0,40.0,1.0,25.2,1.0,1.0,1.0,1.0,0
95,96,1.0,59.0,5.0,0.0,2.0,0.0,0.0,5.0,19.0,8.35,3.8,0.0,6.0,2.2,0.0,1.0,1.4,7.0,218.9,11.7,4.4,33.0,1.7,0.57,0.0,0.05,0.71,0.08,0.2,0.2,0.495,0.57,0.0,6.0,1.0,2.2,0.0,0.5,1.0,1.0,0
96,97,1.0,48.0,4.0,1.0,1.0,0.0,3.0,28.0,360.0,19.1,12.8,0.0,1.0,0.4,1.0,5.0,3.1,26.0,786.4,11.1,6.8,36.0,1.7,0.42,0.6,0.41,1.0,0.45,0.07,0.35,0.285,1.0,0.0,18.5,1.0,0.4,0.0,0.0,0.875,1.0,0
97,98,1.0,59.0,3.0,1.0,1.5,0.0,0.0,4.0,57.8,27.2,14.4,0.0,26.0,14.6,0.0,0.0,1.3,7.0,296.3,11.6,7.0,31.0,1.8,0.71,0.0,0.22,0.57,0.19,0.0,1.0,0.75,0.14,0.0,26.0,1.0,14.6,0.0,0.0,0.97,1.0,0
98,99,1.0,48.0,4.0,1.0,1.0,0.0,2.0,24.0,310.6,12.9,12.9,0.0,5.0,1.3,0.0,9.0,3.2,9.5,1318.3,13.1,8.4,48.0,1.8,0.41,0.22,0.23,0.66,0.23,0.08,0.33,0.25,0.58,0.0,5.0,1.0,1.3,1.0,0.0,1.0,1.0,0
99,100,1.0,32.0,4.0,1.0,2.0,0.0,0.0,8.0,47.1,20.0,7.25,0.0,15.0,14.0,0.0,3.0,1.4,9.5,340.6,11.0,4.6,51.0,2.0,0.45,0.0,0.19,0.72,0.13,0.0,0.5,0.25,0.045,0.0,27.0,3.0,21.8,0.0,2.0,0.59,0.64,0
100,101,1.0,38.0,3.0,1.0,2.0,0.0,0.0,4.0,41.3,27.7,10.3,0.0,25.0,7.6,1.0,4.0,1.75,23.0,1179.6,11.5,3.5,186.0,2.6,0.26,0.0,0.02,0.17,0.03,0.25,0.25,0.25,0.82,0.0,25.0,1.0,7.6,0.0,1.0,1.0,1.0,0
101,102,0.0,47.0,3.0,2.0,1.0,0.0,0.0,7.0,64.1,35.2,21.4,0.0,18.0,5.0,0.0,10.0,1.4,20.0,875.6,9.4,4.5,126.0,3.5,0.2,0.0,0.13,0.55,0.07,0.57,0.14,0.28,0.6,1.0,185.0,10.0,76.4,0.0,1.0,0.09,0.06,0
102,103,1.0,43.0,4.0,2.0,6.0,1.0,1.0,4.0,48.9,22.2,12.2,0.0,18.0,9.2,0.0,2.0,1.8,4.0,99.7,8.2,4.9,11.0,3.7,0.25,0.5,0.54,1.0,0.49,0.25,0.25,0.0,0.25,0.0,33.5,3.0,17.2,0.0,0.0,0.66,0.95,1
103,104,1.0,61.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,70.2,0.0,0.0,6.4,130.0,4852.8,16.8,12.3,61.0,1.0,0.92,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13,1.0,179.0,3.0,114.3,1.0,2.0,0.51,0.61,0
104,105,0.0,54.0,3.0,0.5,2.0,0.0,1.0,8.0,193.5,34.8,24.1,0.0,6.0,3.0,1.0,2.0,1.8,15.0,405.65,10.3,7.0,33.0,1.4,0.66,0.5,0.44,0.53,0.45,0.0,1.0,0.12,0.06,0.0,6.0,1.0,3.0,0.0,1.0,1.0,1.0,0
105,106,0.0,36.0,4.0,1.0,4.0,1.0,0.0,3.0,11.7,4.3,2.95,0.0,30.0,5.05,0.0,3.0,2.2,9.0,267.4,8.4,6.2,19.0,2.0,0.37,0.0,0.03,0.37,0.04,0.0,0.66,0.66,0.18,0.0,30.0,1.0,12.9,0.0,2.0,1.0,0.69,0
106,107,0.0,37.0,3.0,1.0,4.0,1.0,0.0,5.0,55.0,14.55,4.85,0.0,12.0,7.6,1.0,0.0,1.3,9.0,220.7,8.0,2.7,60.0,2.0,0.22,0.0,0.22,0.55,0.24,0.0,0.8,0.175,1.0,0.0,12.0,1.0,7.6,1.0,2.0,1.0,1.0,0
107,108,0.0,57.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,23.7,0.0,1.0,2.0,5.0,82.7,26.8,9.3,4.0,1.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,108.0,1.0,23.7,0.0,0.0,1.0,1.0,0
108,109,1.0,63.0,4.0,1.0,1.0,0.0,0.0,4.0,40.0,16.7,7.6,0.0,49.0,17.3,0.0,3.0,3.8,26.0,914.4,11.4,4.8,41.0,1.3,0.8,0.0,0.03,0.15,0.04,0.0,0.665,0.0,0.26,0.0,49.0,3.0,17.3,0.0,1.0,0.97,1.0,0
109,110,0.5,24.0,3.0,1.0,2.0,0.0,0.0,4.0,29.4,20.0,7.2,0.0,33.0,12.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.5,0.0,0.5,0.0,33.0,1.0,12.2,0.0,1.0,1.0,1.0,0
110,111,1.0,35.0,4.0,1.0,3.0,1.0,0.0,3.0,18.4,24.6,6.1,0.0,58.0,8.9,0.0,2.0,1.5,63.0,1865.8,17.2,3.3,352.0,1.9,0.49,0.0,0.0,0.04,0.0,0.0,0.33,0.33,0.49,0.0,150.0,2.0,23.9,1.0,2.0,0.38,0.37,0
111,112,1.0,35.0,4.0,1.0,3.0,1.0,1.0,17.0,139.0,33.1,8.1,0.0,38.0,7.0,1.0,6.0,1.7,92.0,2869.1,15.8,3.1,514.0,2.1,0.45,0.16,0.03,0.18,0.04,0.11,0.47,0.23,0.53,0.0,38.0,1.0,7.0,1.0,1.0,1.0,1.0,0
112,113,1.0,51.0,3.0,1.0,2.0,0.0,1.0,7.0,58.7,34.4,8.2,0.0,19.0,7.1,0.0,13.0,2.0,33.0,1066.6,10.7,2.7,190.0,3.0,0.15,0.07,0.05,0.21,0.05,0.0,0.42,0.14,0.36,0.0,19.0,1.0,7.1,0.0,2.0,1.0,1.0,1
113,114,0.0,39.0,3.0,1.0,6.0,1.0,0.0,9.0,12.2,6.1,1.3,0.0,11.0,4.9,0.0,1.5,1.3,14.0,209.9,9.1,2.75,58.0,2.5,0.42,0.0,0.07,0.64,0.05,0.185,0.33,0.33,0.51,0.0,28.0,3.0,9.65,0.0,0.0,0.39,0.62,0
114,115,0.5,50.0,4.0,1.0,2.0,0.0,1.0,5.5,125.5,11.35,31.3,0.0,13.0,4.6,0.0,4.0,1.6,13.0,951.6,10.4,4.7,121.0,1.4,0.69,0.25,0.07,0.54,0.13,0.0,0.75,0.25,0.38,0.0,13.0,1.0,13.3,0.5,0.0,1.0,1.0,1
115,116,0.0,58.0,3.0,0.0,4.0,0.0,1.0,9.0,98.7,9.0,10.9,0.0,5.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.89,1.0,1.0,0.22,0.22,0.22,0.0,0.0,23.0,1.0,17.3,0.0,0.0,0.21,0.2,0
116,117,1.0,77.0,2.0,0.0,2.0,0.0,0.0,9.0,93.8,15.3,10.4,0.0,23.0,17.2,1.0,2.0,1.8,6.0,156.9,9.9,7.8,11.0,1.6,0.5,0.0,0.69,1.0,0.59,0.0,0.44,0.11,0.0,0.5,21.5,2.0,22.2,0.0,0.0,0.88,0.92,1
117,118,0.0,47.0,3.0,2.0,1.0,0.0,0.0,7.0,64.1,35.2,9.1,0.0,3.0,9.7,1.0,10.0,1.5,20.0,875.6,9.4,4.5,126.0,3.5,0.2,0.0,0.13,0.35,0.07,0.57,0.14,0.28,0.3,0.0,3.0,1.0,0.3,0.0,0.0,0.97,1.0,0
118,119,1.0,51.0,3.0,1.0,2.0,0.0,1.0,7.0,58.7,34.4,8.3,0.0,22.5,10.5,0.0,13.0,2.0,33.0,1066.6,10.7,2.7,190.0,3.0,0.15,0.07,0.05,0.21,0.05,0.0,0.42,0.14,0.36,0.0,28.0,1.0,10.5,0.0,2.0,1.0,1.0,1
119,120,1.0,54.0,4.0,1.0,2.0,0.0,1.0,6.0,50.1,18.1,8.3,0.0,29.0,11.3,1.0,0.0,1.2,11.0,239.1,6.4,1.7,105.0,1.4,0.54,1.0,0.12,0.54,0.255,0.0,0.83,0.0,0.63,0.0,29.0,1.0,11.3,0.0,2.0,1.0,1.0,1
120,121,1.0,81.0,5.0,1.0,2.0,0.0,0.0,4.0,46.5,7.5,11.6,0.0,1.0,0.1,0.0,4.0,2.5,10.0,144.55,4.6,8.3,14.0,1.6,0.7,0.0,0.18,0.4,0.15,0.0,0.75,0.75,0.0,0.0,2.0,1.0,0.1,0.0,0.0,1.0,1.0,1
121,122,0.0,35.0,3.5,1.0,2.5,0.0,1.0,15.0,103.0,6.8,6.8,0.5,1.0,0.0,0.0,23.0,2.1,109.0,6806.3,9.1,6.9,453.0,1.85,0.37,0.04,0.01,0.145,0.01,0.06,0.13,0.06,0.26,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0
122,123,1.0,62.0,3.0,1.0,2.0,0.0,4.0,5.0,194.3,25.8,38.8,0.0,23.0,28.8,1.0,4.0,1.5,5.0,363.6,13.4,12.9,18.0,2.2,0.0,1.0,0.34,1.0,0.53,0.0,0.8,0.6,0.0,0.0,23.0,1.0,28.8,0.0,1.0,1.0,1.0,1
123,124,0.0,50.0,4.0,0.0,2.0,0.0,0.0,11.0,68.6,8.2,6.2,0.0,28.0,13.2,1.0,2.0,2.6,62.0,1282.0,13.0,3.95,267.0,1.9,0.59,0.0,0.02,0.17,0.05,0.0,0.36,0.18,0.91,1.0,197.0,4.0,88.0,1.0,0.0,0.17,0.15,0
124,125,1.0,54.0,3.0,1.0,2.0,0.0,1.0,6.0,35.35,18.1,8.3,0.0,3.0,0.2,1.0,0.0,1.2,11.0,239.1,6.4,1.7,105.0,1.5,0.54,1.0,0.12,0.54,0.2,0.0,0.83,0.0,0.63,0.0,3.0,1.0,0.2,0.0,1.0,1.0,1.0,1
125,126,1.0,48.0,2.0,0.0,4.5,1.0,0.0,11.0,135.55,29.3,15.1,0.0,3.0,0.8,1.0,0.0,1.4,9.0,383.6,12.0,6.0,43.0,1.1,0.88,0.0,0.42,1.0,0.43,0.11,0.81,0.63,0.33,0.0,3.0,2.0,0.8,1.0,0.0,1.0,1.0,0
126,127,1.0,75.0,3.0,1.0,2.0,0.0,0.0,4.0,61.1,7.0,15.7,0.0,4.0,2.4,0.0,8.0,2.0,18.0,737.8,6.7,4.7,75.0,1.7,0.5,0.0,0.02,0.22,0.08,0.0,0.75,0.25,0.135,0.5,4.0,1.0,2.4,0.0,0.0,1.0,0.68,1
127,128,0.0,35.0,4.0,1.0,2.0,0.0,1.0,14.0,101.1,6.8,7.2,0.0,1.0,0.6,0.0,23.0,2.1,108.0,3482.6,9.1,6.9,453.0,2.4,0.37,0.04,0.01,0.12,0.01,0.0,0.14,0.07,0.56,0.0,2.5,1.0,0.6,0.0,2.0,1.0,1.0,0
128,129,0.0,50.0,3.0,2.0,5.0,0.0,0.0,9.0,129.5,15.55,14.3,0.0,4.0,4.3,0.5,2.0,1.1,10.5,158.9,8.0,12.2,24.5,1.6,0.54,0.0,1.0,1.0,0.81,0.0,0.44,0.77,0.6,0.0,4.0,1.0,4.3,1.0,0.0,1.0,1.0,0
129,130,1.0,62.0,3.0,1.0,2.0,0.0,4.0,5.0,194.3,25.8,38.8,0.0,13.0,20.1,1.0,4.0,1.5,5.0,363.6,13.4,12.9,18.0,2.2,0.0,1.0,0.34,1.0,0.53,0.0,0.8,0.6,0.5,0.0,22.5,1.0,20.1,0.0,0.0,1.0,1.0,1
130,131,0.0,46.0,5.0,1.0,6.0,1.0,0.0,4.0,15.7,6.2,3.9,1.0,70.0,41.6,0.0,12.0,2.4,32.0,1328.3,8.8,5.2,102.0,3.2,0.15,0.0,0.01,0.12,0.01,0.0,0.25,0.25,0.53,1.0,155.0,11.0,72.1,1.0,0.0,0.45,0.32,1
131,132,1.0,64.0,4.0,2.0,2.0,0.0,0.0,5.0,94.4,11.2,18.8,0.0,22.0,53.0,0.0,2.0,1.75,2.0,32.4,7.6,5.4,4.0,1.5,0.5,0.0,1.0,1.0,0.525,0.0,1.0,0.8,0.375,0.0,17.0,1.0,31.6,0.0,2.0,1.0,1.0,0
132,133,1.0,48.0,4.0,1.0,1.0,0.0,1.0,20.0,274.7,20.1,13.7,0.0,12.0,6.4,0.0,4.0,2.8,20.0,581.0,9.8,6.2,33.0,1.8,0.4,0.25,0.43,1.0,0.47,0.1,0.3,0.25,1.0,0.0,12.0,1.0,6.4,1.0,2.0,1.0,1.0,1
133,134,1.0,51.0,3.0,1.0,2.0,0.0,2.0,8.0,104.0,44.8,13.0,0.0,42.0,13.0,0.0,16.0,2.0,38.0,1354.2,11.7,3.1,205.0,3.0,0.365,0.12,0.07,0.155,0.07,0.0,0.37,0.12,0.34,1.0,88.0,4.0,28.6,0.0,2.0,0.47,0.45,0
134,135,1.0,61.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.6,0.0,0.0,6.4,130.0,4852.8,16.8,12.3,61.0,1.0,0.92,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13,1.0,102.0,3.0,56.7,1.0,2.0,0.14,0.22,0
135,136,1.0,64.0,4.0,2.0,2.0,0.0,0.0,4.0,73.2,10.7,18.3,0.0,12.0,21.3,0.0,2.0,2.3,6.0,168.3,9.4,12.0,6.0,1.1,0.83,0.0,0.36,0.66,0.43,0.0,1.0,0.75,0.0,0.0,12.0,1.0,21.3,0.0,2.0,1.0,1.0,0
136,137,0.5,60.0,4.0,2.0,2.0,0.0,0.0,5.0,94.4,11.2,18.8,0.0,14.0,49.8,0.0,2.0,1.5,2.0,32.4,7.6,5.4,4.0,1.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.8,0.25,0.0,24.5,1.0,49.8,0.0,1.0,1.0,1.0,0
137,138,1.0,51.0,3.0,1.0,2.0,0.0,2.0,8.0,104.0,45.65,13.0,0.5,28.0,9.1,0.0,16.0,2.0,38.0,1354.2,11.7,3.1,205.0,3.0,0.13,0.12,0.07,0.21,0.07,0.0,0.37,0.12,0.34,1.0,74.0,3.0,24.7,0.0,2.0,0.37,0.36,0
138,139,0.0,33.0,2.0,1.5,1.5,0.0,0.0,4.0,34.2,20.0,8.5,0.0,4.0,7.1,0.0,2.0,1.9,29.0,737.8,9.3,3.1,120.0,2.9,0.27,0.0,0.03,0.13,0.04,0.0,0.51,0.2,0.3,0.0,4.0,1.0,7.1,0.0,0.0,1.0,1.0,0
139,140,0.0,55.0,3.5,0.0,2.0,0.0,0.0,2.0,1.2,1.5,0.6,0.0,11.0,10.4,0.0,2.0,3.9,90.0,3053.8,33.1,10.1,147.0,1.3,0.74,0.0,0.16,0.02,0.0,0.0,0.0,0.0,0.07,0.0,12.0,2.0,10.7,0.0,0.0,0.91,0.97,0
140,141,1.0,50.0,4.0,1.0,2.0,0.0,4.0,9.0,247.4,34.5,27.4,0.0,11.0,8.2,0.0,3.0,1.5,10.0,788.3,9.75,4.6,108.0,1.3,0.7,1.0,0.17,0.9,0.31,0.11,0.88,0.22,0.5,0.0,19.5,1.0,8.2,0.5,0.0,1.0,1.0,0
141,142,0.0,28.0,3.0,1.0,2.0,0.0,0.0,12.0,34.6,10.4,2.8,0.5,31.0,6.8,0.0,3.0,1.2,3.0,102.1,9.3,2.4,33.0,2.2,0.37,0.0,0.31,1.0,0.33,0.41,0.25,0.08,0.29,0.0,31.0,1.0,6.8,0.0,1.0,1.0,1.0,1
142,143,1.0,50.0,4.0,1.0,2.0,0.0,4.0,9.0,247.4,34.5,15.6,0.0,19.0,8.15,0.0,3.0,1.5,10.0,788.3,10.4,4.6,108.0,1.3,0.7,1.0,0.09,0.9,0.31,0.11,0.88,0.22,0.55,0.0,19.0,1.0,12.3,0.0,0.0,1.0,1.0,0
143,144,1.0,71.0,1.0,1.0,3.0,0.0,0.0,5.0,96.5,32.6,19.3,0.0,43.0,11.9,0.0,0.0,2.6,6.0,162.7,14.8,10.1,6.0,1.0,1.0,0.0,0.68,0.83,0.59,0.0,0.8,0.8,0.0,0.0,43.0,1.0,11.9,0.0,1.0,1.0,1.0,0
144,145,0.0,60.5,3.0,1.0,2.0,0.0,1.0,9.0,207.0,14.05,7.35,0.0,4.0,16.9,1.0,2.0,1.6,11.0,319.6,9.9,6.8,28.0,1.5,0.63,0.75,0.62,0.81,0.64,0.0,1.0,0.11,0.53,0.0,4.0,1.0,16.9,0.0,2.0,1.0,1.0,0
145,146,1.0,43.0,1.0,1.0,3.0,1.0,0.0,5.0,14.6,6.2,2.9,0.0,1.0,0.5,1.0,0.0,0.0,0.0,437.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,66.0,6.0,56.7,0.0,1.0,0.465,0.0,1
146,147,1.0,28.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.2,0.0,18.0,1.6,27.0,993.25,10.8,4.8,406.0,5.7,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.0,40.0,3.0,24.7,1.0,0.0,0.55,0.45,0
147,148,1.0,71.0,1.0,1.0,3.0,0.0,0.0,5.0,96.5,32.6,19.85,0.0,25.0,8.4,0.0,0.0,2.6,6.0,162.7,14.8,10.1,6.0,1.0,1.0,0.0,0.68,0.83,0.57,0.0,0.8,0.8,0.0,0.0,25.0,1.0,8.4,0.0,0.0,1.0,1.0,0
148,149,0.5,50.0,3.5,1.0,2.0,0.0,4.0,8.0,210.9,37.2,26.3,0.0,4.0,19.2,0.0,1.0,1.2,17.0,233.3,11.3,4.0,48.0,2.0,0.0,1.0,0.45,1.0,0.9,0.12,0.87,0.25,0.33,0.0,4.0,1.0,19.2,0.0,0.0,1.0,1.0,0
149,150,1.0,53.0,3.0,1.0,2.0,0.0,0.0,2.0,17.9,4.0,8.9,0.0,18.0,18.4,0.0,3.0,1.5,13.5,1036.1,8.0,3.65,152.0,2.6,0.29,0.0,0.0,0.255,0.01,0.0,1.0,0.25,0.71,0.0,18.0,1.0,18.4,1.0,1.0,1.0,1.0,0
150,151,1.0,58.0,4.0,1.0,3.0,0.0,0.0,2.0,5.5,4.5,2.7,0.0,3.0,4.1,0.0,10.0,1.6,26.0,630.5,7.4,3.75,101.0,2.1,0.2,0.0,0.0,0.07,0.0,0.0,0.5,0.5,0.245,0.0,3.0,1.0,3.2,0.0,0.0,1.0,1.0,1
151,152,0.0,40.0,4.0,2.0,4.0,0.5,5.0,9.0,117.8,17.8,13.0,0.0,33.0,28.6,1.0,0.0,1.0,1.0,75.3,17.0,8.3,9.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.66,0.55,1.0,1.0,49.0,2.0,34.9,0.0,0.0,0.67,0.81,1
152,153,0.0,59.0,4.0,1.0,2.0,0.0,2.0,10.0,135.8,21.5,13.5,0.0,6.5,2.5,0.5,3.0,2.0,9.0,337.6,12.5,8.6,19.0,1.5,0.44,0.66,0.39,1.0,0.4,0.1,0.6,0.1,0.25,0.0,3.0,1.0,2.5,0.0,0.5,1.0,1.0,1
153,154,1.0,38.0,5.0,2.0,2.0,0.0,3.0,9.0,176.1,43.0,19.5,0.0,63.0,19.9,1.0,34.0,2.6,113.0,4731.1,12.4,3.5,510.0,3.3,0.26,0.08,0.02,0.07,0.03,0.22,0.44,0.22,0.28,0.0,63.0,1.0,19.9,0.0,1.5,1.0,1.0,1
154,155,1.0,43.0,4.0,2.0,6.0,1.0,1.0,4.0,48.9,22.2,12.2,0.0,30.0,24.0,0.0,2.0,1.8,4.0,99.7,8.2,4.9,11.0,3.7,0.25,0.5,0.54,1.0,0.49,0.25,0.25,0.0,0.25,0.0,39.0,3.0,24.5,0.0,0.0,0.76,0.97,1
155,156,1.0,28.0,3.0,1.0,2.0,0.0,1.0,13.0,166.1,25.4,12.7,0.0,67.0,29.3,1.0,0.0,1.3,14.0,833.7,20.0,7.0,85.0,1.2,0.78,1.0,0.14,0.92,0.19,0.0,0.07,0.0,0.14,1.0,282.0,9.0,93.9,1.0,0.0,0.23,0.31,1
156,157,1.0,35.0,4.0,1.0,3.0,1.0,1.0,2.0,55.9,26.5,27.9,0.0,29.0,51.0,0.0,1.0,1.7,3.0,231.9,10.3,12.2,11.0,2.3,0.33,1.0,0.26,0.66,0.24,0.0,1.0,0.0,0.0,0.0,60.0,4.0,90.8,1.0,0.0,0.32,0.56,1
157,158,1.0,38.0,5.0,2.0,2.0,0.0,3.0,9.0,176.1,43.0,19.5,0.0,35.0,12.1,1.0,34.0,2.6,113.0,4731.1,12.4,3.5,510.0,3.3,0.26,0.08,0.02,0.07,0.03,0.22,0.44,0.22,0.4,0.0,35.0,1.0,12.1,0.0,0.5,1.0,1.0,1
158,159,1.0,62.0,3.0,1.0,2.0,0.0,4.0,5.0,194.3,25.8,38.8,0.0,22.0,27.6,1.0,4.0,1.5,5.0,363.6,13.4,12.9,18.0,2.2,0.0,1.0,0.34,1.0,0.53,0.0,0.8,0.6,0.5,0.0,22.0,1.0,24.45,0.0,0.0,1.0,1.0,1
159,160,1.0,32.0,4.0,2.0,2.0,0.0,0.0,4.0,89.4,16.9,22.3,0.0,6.0,12.6,0.0,2.0,1.3,4.0,128.7,5.3,6.6,13.0,2.0,0.25,0.0,0.76,1.0,0.78,0.0,0.75,0.75,0.5,1.0,23.0,3.0,22.4,0.0,0.0,0.26,0.41,1
160,161,0.0,49.5,4.0,1.5,4.0,1.0,6.0,10.0,202.9,25.7,20.2,0.0,10.5,6.0,1.0,1.0,1.2,2.0,173.1,19.6,11.5,12.0,3.5,0.0,1.0,0.87,1.0,0.665,0.0,0.7,0.5,0.5,0.0,10.0,1.0,6.0,1.0,0.0,1.0,1.0,1
161,162,1.0,44.0,3.0,1.0,1.0,0.0,2.0,15.0,59.9,12.2,3.9,0.0,21.0,8.1,1.0,12.0,2.4,30.0,1408.0,13.3,4.1,138.0,1.7,0.53,0.16,0.04,0.5,0.04,0.0,0.48,0.06,0.1,0.0,21.0,1.0,18.55,1.0,2.0,1.0,1.0,1
162,163,1.0,35.0,3.5,1.0,3.0,1.0,1.0,2.0,55.9,26.5,27.9,0.0,35.0,55.9,0.0,1.0,1.7,3.0,156.3,10.3,12.2,11.0,2.15,0.33,1.0,0.26,0.66,0.24,0.0,1.0,0.0,0.0,0.0,95.0,4.0,95.7,1.0,1.0,0.36,0.58,1
163,164,1.0,29.0,6.0,1.0,2.0,0.0,0.0,2.0,3.2,9.5,1.6,0.0,8.0,1.7,0.0,4.0,1.3,13.0,722.9,18.4,2.9,185.0,7.0,0.0,0.0,0.0,0.15,0.0,0.0,0.5,0.0,0.3,1.0,175.0,12.0,27.7,0.0,2.0,0.05,0.06,1
164,165,1.0,61.0,4.0,1.0,2.0,0.0,2.0,5.0,154.4,26.3,30.8,0.0,20.0,7.5,1.0,0.0,6.3,72.5,4958.7,16.8,12.3,63.0,1.0,0.92,1.0,0.405,0.03,0.03,0.0,0.8,0.2,0.14,0.0,5.0,1.0,7.5,1.0,2.0,1.0,1.0,1
165,166,1.0,43.0,4.0,2.0,6.0,1.0,1.0,4.0,48.9,22.2,12.2,0.0,25.0,17.1,0.0,2.0,1.8,4.0,99.7,8.2,4.9,11.0,3.7,0.25,0.5,0.54,1.0,0.49,0.25,0.25,0.0,0.25,0.0,34.0,3.0,17.5,0.0,0.0,0.73,0.97,1
