,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,depend
369,0.0,56.0,4.0,1.0,2.0,0.0,0.0,3.0,,6.3,3.8,1.0,9.0,7.9,0.0,3.0,1.3,15.0,1033.9,9.1,,116.0,5.2,0.2,0.0,0.01,0.2,,0.0,0.0,0.0,0.6,,27.0,3.0,21.9,1.0,,0.33,0.36,0
370,1.0,31.0,4.0,1.0,4.0,1.0,0.0,0.0,,,,0.0,11.0,2.2,0.0,10.0,1.4,,919.4,7.8,3.2,190.0,2.8,0.26,0.0,0.0,,0.0,0.0,0.0,0.0,0.42,,,5.0,15.9,1.0,,0.24,0.13,0
371,0.0,,3.0,1.0,,1.0,1.0,12.0,35.4,11.3,2.9,0.0,7.0,0.6,1.0,1.0,1.5,19.0,258.8,,2.3,69.0,2.5,0.36,1.0,0.14,0.63,0.13,0.16,0.5,0.41,0.26,0.0,,4.0,4.6,0.0,,0.33,0.13,0
372,0.0,33.0,2.0,1.0,1.0,0.0,,,40.7,17.2,8.1,0.0,11.0,3.1,0.0,2.0,,10.0,341.9,17.7,7.7,,1.7,0.5,0.0,0.11,0.5,0.11,0.0,0.2,0.0,,,11.0,1.0,3.1,0.0,,1.0,1.0,0
373,1.0,24.0,3.0,1.0,2.0,0.0,0.0,2.0,19.4,29.0,9.7,0.0,8.0,3.8,0.0,0.0,1.2,3.0,116.5,14.3,5.0,18.0,1.0,1.0,0.0,0.17,0.66,0.16,0.5,0.5,0.0,,0.0,,1.0,3.8,0.0,,,1.0,0
374,1.0,77.0,2.0,0.0,2.0,0.0,0.0,3.0,20.8,8.3,6.9,0.0,,24.8,0.0,5.0,1.8,13.0,423.0,,5.8,40.0,2.2,0.3,0.0,0.04,0.23,0.04,0.0,0.33,0.0,0.23,0.0,41.0,1.0,24.8,0.0,2.0,1.0,1.0,0
375,,,3.0,1.0,2.0,0.0,,23.0,95.7,14.7,4.1,0.0,,,1.0,,1.1,4.0,29.6,5.2,1.6,16.0,1.5,0.5,,1.0,1.0,1.0,0.34,0.3,0.13,,0.0,2.0,1.0,0.0,1.0,,1.0,0.0,1
376,1.0,32.0,4.0,1.0,2.0,0.0,0.0,2.0,4.3,4.0,2.1,0.0,,4.5,0.0,2.0,1.6,14.0,,12.7,4.1,59.0,1.9,0.42,0.0,0.0,0.14,0.01,0.0,0.5,0.5,0.71,0.0,34.0,4.0,10.3,1.0,0.0,0.47,0.43,0
377,0.0,55.0,6.0,2.0,,0.0,0.0,6.0,26.3,5.3,4.3,0.0,14.0,11.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.16,0.16,0.0,1.0,67.0,,44.7,0.0,,0.2,0.26,1
378,1.0,60.0,5.0,2.0,2.0,0.0,0.0,,64.0,,12.8,0.0,3.0,0.6,1.0,1.0,2.1,7.0,128.8,10.6,,9.0,1.1,0.85,0.0,0.24,0.71,0.49,0.0,,0.4,0.0,0.0,3.0,1.0,,1.0,,1.0,1.0,1
379,,,3.0,,2.0,0.0,0.0,3.0,34.3,5.6,11.4,0.0,,4.7,0.0,8.0,2.0,,709.8,6.7,4.6,75.0,1.7,0.47,0.0,0.01,0.17,,0.0,,0.33,,0.0,6.0,1.0,4.7,0.0,,1.0,1.0,0
380,0.0,43.0,4.0,1.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.5,0.0,2.0,1.5,,780.0,10.1,6.9,,3.5,,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,23.0,,13.6,1.0,0.0,0.13,0.03,1
381,1.0,,4.0,1.0,2.0,0.0,1.0,3.0,,48.6,36.2,0.0,3.0,0.8,0.0,8.0,1.7,,1033.7,12.3,8.2,71.0,,0.57,0.12,0.09,0.14,0.1,0.0,1.0,,0.47,0.0,3.0,1.0,,0.0,0.0,,1.0,1
382,1.0,32.0,4.0,2.0,2.0,0.0,0.0,5.0,14.9,18.4,2.9,,2.0,0.0,0.0,1.0,1.6,15.0,690.2,10.3,2.2,192.0,4.0,0.2,0.0,0.02,0.33,0.02,0.0,0.0,,0.73,0.0,89.0,2.0,12.7,1.0,,0.02,0.0,0
383,,59.0,3.0,2.0,3.0,0.0,0.0,2.0,3.4,2.5,1.7,0.0,2.0,,0.0,1.0,1.7,3.0,85.6,9.5,3.5,14.0,3.3,0.0,0.0,0.02,0.66,0.03,0.0,0.5,0.5,,0.0,2.0,1.0,0.5,,,1.0,1.0,1
384,1.0,51.0,2.0,1.0,1.0,0.0,0.0,23.0,195.6,18.4,8.5,0.0,18.0,6.7,1.0,1.0,,36.0,992.0,,3.4,149.0,2.7,0.58,0.0,0.2,0.63,0.19,0.04,0.47,0.21,0.3,0.0,18.0,1.0,,0.0,,1.0,1.0,0
385,1.0,,3.0,1.0,2.0,0.0,1.0,12.0,144.9,26.9,12.0,0.0,8.0,21.2,1.0,0.0,1.3,,773.6,,6.7,83.0,1.2,0.76,1.0,0.14,,0.18,0.0,0.08,0.0,0.15,1.0,212.0,11.0,71.6,1.0,0.0,0.03,0.29,0
386,0.0,,4.0,2.0,4.0,1.0,5.0,9.0,117.8,17.8,13.0,0.0,7.0,1.2,1.0,0.0,,1.0,75.3,17.0,,9.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.66,0.55,1.0,0.0,23.0,2.0,7.4,0.0,,0.3,0.16,1
387,1.0,32.0,,2.0,2.0,,,3.0,27.0,3.6,9.0,0.0,,40.1,0.0,3.0,1.5,5.0,166.6,,7.2,,2.4,0.2,0.0,0.08,0.6,0.16,0.0,0.66,0.66,,0.0,,1.0,40.1,1.0,0.0,1.0,1.0,0
388,1.0,38.0,,2.0,2.0,0.0,1.0,6.0,37.9,17.8,6.3,,,3.0,1.0,33.0,2.6,112.0,4543.2,12.3,,503.0,3.3,0.26,0.03,0.0,0.05,0.0,0.0,,,0.28,1.0,52.0,5.0,14.2,,,0.34,0.21,1
389,1.0,54.0,4.0,1.0,2.0,0.0,1.0,6.0,50.1,18.1,8.3,0.0,15.0,7.3,1.0,0.0,1.2,11.0,239.1,6.4,1.7,105.0,1.5,0.54,1.0,0.12,0.54,0.2,0.0,0.83,0.0,,0.0,15.0,1.0,7.3,0.0,2.0,1.0,,1
390,0.0,59.0,4.0,1.0,2.0,0.0,1.0,7.0,71.3,14.5,10.1,0.0,41.0,13.7,0.0,5.0,,16.0,563.3,13.8,8.4,26.0,1.6,0.5,0.2,0.1,,0.12,0.0,0.42,0.14,,0.0,81.0,,34.4,0.0,0.0,0.5,0.39,0
391,1.0,44.0,3.0,1.0,,0.0,1.0,,16.8,9.8,2.4,0.0,6.0,6.7,0.0,0.0,2.3,3.0,101.2,23.1,4.8,9.0,1.3,0.66,1.0,0.14,1.0,0.16,,,0.0,,0.0,77.0,5.0,30.0,1.0,0.0,,0.22,0
392,0.0,41.0,3.0,,4.0,1.0,0.0,7.0,31.7,18.4,4.5,,,4.5,1.0,0.0,1.7,,,29.0,8.1,24.0,1.2,,0.0,0.1,0.53,0.09,0.42,0.57,,0.07,0.0,17.0,1.0,4.5,1.0,,1.0,1.0,0
393,1.0,28.0,,1.0,2.0,0.0,1.0,8.0,38.8,16.5,4.8,0.0,,3.7,1.0,4.0,1.5,,737.4,9.6,2.7,173.0,2.8,,0.25,0.05,0.42,0.05,0.0,0.12,0.12,0.78,,57.0,,11.0,1.0,,0.4,0.33,0
394,0.0,43.0,3.0,1.0,4.0,1.0,1.0,6.0,66.4,14.3,11.0,0.0,21.0,6.1,0.0,0.0,1.0,1.0,,,7.9,7.0,3.0,0.0,1.0,,1.0,1.0,0.0,0.16,0.16,0.0,0.0,40.0,,13.7,0.0,,0.52,0.44,0
395,1.0,,5.0,1.0,,0.0,1.0,6.0,36.8,10.6,6.1,0.0,33.0,17.7,1.0,3.0,1.1,12.0,185.9,7.9,3.5,46.0,1.3,,0.33,0.15,,0.19,0.16,0.66,0.33,0.16,,53.0,3.0,28.2,1.0,,0.62,0.62,0
396,0.0,46.0,3.0,2.0,1.0,0.0,1.0,3.0,14.9,16.0,4.9,0.0,1.0,,0.0,2.0,1.8,6.0,176.6,15.5,5.3,18.0,2.1,0.33,0.5,0.09,0.5,0.08,0.33,0.33,0.0,,0.0,1.0,1.0,0.2,0.0,,1.0,1.0,0
397,0.0,59.0,4.0,1.0,2.0,0.0,,,71.3,14.5,10.1,0.0,38.0,12.9,0.0,,2.5,16.0,563.3,13.8,8.4,26.0,1.6,0.5,0.2,0.1,0.43,0.12,0.0,0.42,0.14,,0.0,,4.0,33.6,,0.0,0.48,0.38,0
398,1.0,44.0,3.0,,1.0,0.0,1.0,6.0,14.8,11.1,2.4,0.0,1.0,,0.0,1.0,4.2,48.0,2118.7,23.2,6.0,83.0,2.0,0.45,1.0,0.0,0.12,0.0,0.0,0.0,0.0,,0.0,7.0,4.0,1.7,1.0,,0.14,0.23,0
399,1.0,51.0,3.0,,2.0,0.0,1.0,7.0,58.7,34.4,,0.0,26.0,9.8,0.0,13.0,2.0,33.0,1066.6,,2.7,190.0,3.0,0.15,0.07,0.05,0.21,0.05,0.0,0.42,0.14,0.36,0.0,26.0,1.0,9.8,0.0,2.0,1.0,1.0,1
400,1.0,28.0,3.0,1.0,2.0,0.0,0.0,3.0,6.8,9.6,2.2,0.0,19.0,9.2,0.0,1.0,1.2,9.0,396.8,9.3,2.8,110.0,3.5,0.11,0.0,0.02,0.33,0.01,,0.0,0.0,0.55,,19.0,1.0,9.2,,0.0,1.0,1.0,1
401,1.0,43.0,4.0,2.0,6.0,,1.0,2.0,19.7,13.5,9.8,0.0,37.0,5.9,0.0,4.0,1.4,7.0,250.0,10.2,4.3,40.0,3.8,0.14,,0.04,0.28,0.07,0.5,0.5,0.0,0.14,0.0,37.0,1.0,5.9,0.0,0.0,1.0,1.0,0
402,0.0,35.0,4.0,1.0,2.0,0.0,,6.0,30.6,8.0,5.1,0.0,5.0,2.4,0.0,15.0,2.0,82.0,4132.8,9.1,5.7,357.0,2.2,0.4,0.06,0.0,0.07,0.0,0.0,0.0,0.0,,0.0,6.0,2.0,2.7,1.0,0.0,0.83,0.88,0
403,1.0,29.0,6.0,1.0,2.0,0.0,0.0,2.0,3.2,9.5,1.6,0.0,27.0,6.8,,,1.3,13.0,722.9,18.4,2.9,185.0,7.0,0.0,0.0,0.0,0.15,0.0,0.0,0.5,0.0,0.3,1.0,170.0,12.0,32.8,0.0,2.0,0.15,0.2,1
404,1.0,29.0,6.0,1.0,2.0,0.0,1.0,4.0,23.2,24.0,5.8,0.0,9.0,0.7,0.0,11.0,1.4,37.0,2101.0,16.1,2.7,513.0,5.3,0.1,0.09,0.0,0.1,0.01,0.0,0.5,0.25,0.32,0.0,9.0,1.0,0.7,0.0,0.0,,1.0,0
405,1.0,51.0,3.0,1.0,2.0,0.0,1.0,2.0,,19.5,,0.0,,9.6,0.0,14.0,2.0,34.0,1148.9,11.0,2.8,,3.0,0.14,0.07,0.0,0.05,0.01,0.0,0.0,0.0,,0.0,131.0,2.0,49.8,0.0,0.0,0.28,,0
406,,28.0,,1.0,2.0,,1.0,8.0,38.8,16.5,4.8,0.0,18.0,3.0,1.0,4.0,,19.0,737.4,9.6,2.7,173.0,2.8,,0.25,0.05,0.42,0.05,0.0,0.12,0.12,,0.0,52.0,7.0,10.2,1.0,0.0,0.34,0.29,0
407,0.0,21.0,5.0,1.0,3.0,0.0,1.0,5.0,,11.6,3.7,0.0,,0.3,,1.0,1.0,4.0,66.6,9.5,2.5,24.0,3.2,,1.0,0.23,1.0,,0.0,0.2,0.2,0.5,0.0,17.0,1.0,6.5,0.0,,0.41,0.04,0
408,0.0,46.0,3.0,2.0,1.0,0.0,1.0,7.0,40.5,18.7,5.7,0.0,22.0,25.7,1.0,0.0,1.0,1.0,20.6,,10.3,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.28,0.28,0.0,,0.0,22.0,1.0,25.7,0.0,,1.0,1.0,0
409,0.0,46.0,3.0,2.0,1.0,0.0,,6.0,36.6,18.5,6.1,0.0,8.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.16,0.16,0.0,,0.0,8.0,1.0,1.7,0.0,,1.0,1.0,0
410,1.0,32.0,4.0,1.0,2.0,0.0,0.0,13.0,,20.1,10.7,0.0,5.0,0.8,0.0,5.0,1.5,14.0,598.0,,6.3,59.0,,0.35,0.0,0.18,0.92,0.23,,0.46,0.38,0.21,0.0,23.0,3.0,9.6,1.0,,0.21,0.08,0
411,,31.0,3.0,1.0,4.0,,0.0,4.0,24.7,9.0,6.1,0.0,3.0,,0.0,,1.5,24.0,432.6,6.8,2.3,117.0,2.0,,0.0,0.02,0.16,0.05,0.25,,0.5,,0.0,3.0,1.0,,0.0,,1.0,,0
412,0.0,30.0,2.0,1.0,4.0,,,,2.6,7.0,1.3,0.0,14.0,5.1,0.0,0.0,1.3,4.0,185.4,14.4,5.2,26.0,1.2,0.75,0.0,0.02,0.5,0.01,0.0,0.0,0.0,,0.0,14.0,,,1.0,,1.0,1.0,0
413,1.0,31.0,4.0,1.0,4.0,1.0,0.0,2.0,8.2,13.0,4.1,0.0,,71.3,0.0,8.0,1.4,16.0,675.9,8.1,,151.0,2.6,0.31,0.0,0.01,0.12,,0.0,0.5,,0.37,1.0,14.0,3.0,76.0,,,0.5,0.93,0
414,1.0,28.0,3.0,1.0,2.0,0.0,1.0,4.0,16.8,12.2,4.2,0.0,2.0,0.2,0.0,4.0,1.6,26.0,1113.1,9.9,2.6,259.0,3.1,,0.25,0.01,0.15,0.01,0.0,0.0,0.0,,0.0,2.0,1.0,0.2,1.0,0.0,1.0,1.0,0
415,0.0,31.0,2.0,2.0,1.0,,0.0,4.0,14.4,12.5,3.6,0.0,4.0,2.6,,0.0,1.3,4.0,78.6,12.0,3.4,17.0,2.0,0.5,0.0,0.18,1.0,0.18,0.0,0.5,0.5,,0.0,4.0,1.0,2.6,1.0,,1.0,1.0,0
416,1.0,77.0,2.0,0.0,2.0,0.0,0.0,7.0,78.7,17.8,11.2,0.0,8.0,3.4,0.0,5.0,1.8,17.0,543.3,8.2,5.9,,2.2,0.35,0.0,0.16,0.41,0.14,0.0,0.42,0.0,,1.0,15.0,4.0,13.5,0.0,,,0.25,0
417,1.0,,3.0,,4.0,1.0,0.0,2.0,12.4,6.5,6.2,0.0,1.0,0.2,0.0,,1.0,1.0,5.3,5.0,,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,,1.0,0.2,0.0,,1.0,1.0,0
418,1.0,34.0,3.0,1.0,4.0,1.0,0.0,4.0,38.5,11.0,9.6,0.0,34.0,18.4,0.0,0.0,1.5,2.0,20.9,5.3,3.4,4.0,1.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.25,1.0,0.0,34.0,1.0,18.4,0.0,2.0,1.0,1.0,0
419,,77.0,2.0,,,0.0,0.0,8.0,82.3,16.7,10.2,0.0,2.0,0.3,1.0,4.0,1.7,11.0,313.2,8.1,6.0,29.0,1.8,0.36,0.0,0.31,0.72,0.26,0.0,0.37,0.0,,0.0,4.0,2.0,1.5,1.0,,0.5,0.2,0
420,1.0,71.0,1.0,1.0,3.0,0.0,0.0,6.0,113.5,36.0,18.9,0.0,7.0,8.5,0.0,0.0,3.0,7.0,178.4,16.2,9.9,6.0,1.0,1.0,0.0,0.73,0.85,0.63,0.0,0.83,0.83,,0.0,7.0,1.0,8.5,0.0,,1.0,1.0,0
421,1.0,51.0,2.0,1.0,1.0,0.0,0.0,6.0,48.9,12.0,8.1,0.0,3.0,0.8,0.0,0.0,1.2,6.0,96.1,3.3,,,5.6,0.16,0.0,0.32,1.0,0.5,0.0,0.5,,0.0,0.0,3.0,1.0,0.8,1.0,0.0,1.0,1.0,0
422,1.0,71.0,1.0,1.0,3.0,0.0,0.0,4.0,81.8,32.5,20.4,0.0,24.0,,0.0,0.0,2.3,5.0,147.7,14.4,,6.0,1.0,1.0,0.0,0.64,0.8,0.55,0.0,0.75,0.75,0.0,0.0,24.0,1.0,10.8,0.0,,1.0,1.0,0
423,0.0,31.0,4.0,1.0,2.0,0.0,0.0,3.0,19.8,13.0,6.6,0.0,4.0,4.6,0.0,5.0,1.8,9.0,228.8,,5.3,23.0,2.0,0.44,0.0,0.09,0.33,0.08,0.33,1.0,0.33,,0.0,4.0,1.0,4.6,0.0,,1.0,1.0,0
424,1.0,71.0,1.0,1.0,3.0,0.0,0.0,5.0,96.5,32.6,19.3,0.0,35.0,10.2,0.0,0.0,2.6,6.0,,14.8,10.1,6.0,1.0,1.0,0.0,0.68,,0.59,0.0,0.8,,,0.0,35.0,1.0,10.2,0.0,,,,0
425,1.0,32.0,4.0,2.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,,4.6,0.0,5.0,,48.0,,,2.1,520.0,3.4,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,,28.0,1.0,4.6,1.0,0.0,1.0,1.0,0
426,0.0,30.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9,0.0,6.0,1.2,13.0,1012.8,18.5,5.5,145.0,4.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,,0.38,0.0,14.0,4.0,2.5,,0.0,0.21,0.36,0
427,0.0,24.0,2.0,1.0,3.0,0.0,0.0,10.0,57.5,6.4,5.7,0.0,34.0,,1.0,0.0,,20.0,,12.3,7.7,109.0,2.6,0.35,0.0,0.02,0.5,0.03,0.0,0.0,0.3,0.6,0.0,232.0,5.0,,1.0,,0.14,0.21,0
428,1.0,26.0,2.0,1.0,,0.0,0.0,2.0,21.5,15.0,10.7,0.0,10.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,10.0,1.0,5.8,1.0,0.0,1.0,1.0,0
429,0.0,50.0,3.0,,5.0,0.0,,6.0,94.7,14.0,15.7,,6.0,1.9,0.0,4.0,,11.0,385.3,,8.7,22.0,1.8,0.45,0.0,0.28,0.54,0.24,0.0,0.5,1.0,0.54,1.0,11.0,2.0,23.7,1.0,0.0,,0.08,0
430,,53.0,3.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,0.0,2.0,1.5,6.0,219.2,9.9,5.4,26.0,2.3,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,29.0,2.0,,0.0,0.0,0.06,0.07,0
431,0.0,43.0,3.0,1.0,1.0,0.0,0.0,10.0,96.9,16.5,9.6,0.0,5.0,1.7,1.0,0.0,1.3,,120.3,10.8,3.6,24.0,1.3,,0.0,0.46,0.9,0.8,0.1,0.4,0.3,0.27,0.0,5.0,1.0,1.7,1.0,,1.0,1.0,0
432,1.0,62.0,3.0,2.0,,0.0,0.0,3.0,21.1,9.6,7.0,0.0,6.0,14.6,0.0,2.0,1.5,7.0,551.6,10.9,6.4,56.0,1.5,0.57,0.0,,0.42,0.03,0.0,0.33,0.33,,0.0,6.0,1.0,14.6,1.0,,1.0,1.0,0
433,0.0,33.0,2.0,1.0,1.0,0.0,,3.0,26.0,20.3,8.6,,14.0,5.8,0.0,0.0,3.3,91.0,2324.7,17.3,8.1,84.0,1.1,0.92,0.0,0.01,0.03,0.01,0.0,,,0.09,0.0,20.0,3.0,7.3,0.0,,0.7,0.79,0
434,,36.0,4.0,1.0,,1.0,,,69.2,15.6,13.8,0.0,4.0,1.7,0.0,1.0,1.3,2.0,100.4,10.6,,11.0,3.0,0.0,1.0,0.49,,0.68,0.0,0.8,0.4,,0.0,4.0,1.0,1.7,1.0,,1.0,1.0,0
435,1.0,35.0,5.0,2.0,4.0,1.0,0.0,5.0,27.8,6.0,,0.0,10.0,6.2,0.0,0.0,0.8,1.0,52.1,25.2,13.0,5.0,1.0,1.0,0.0,0.29,1.0,0.53,,0.2,0.4,,0.0,20.0,2.0,26.6,,,0.5,0.23,0
436,1.0,61.0,3.0,1.0,1.0,0.0,0.0,4.0,35.7,12.2,8.9,0.0,3.0,0.7,0.0,2.0,2.0,10.0,218.9,8.1,5.0,21.0,1.3,0.7,0.0,0.13,0.4,,0.0,,,0.3,0.0,3.0,1.0,0.7,0.0,,1.0,1.0,0
437,0.0,56.0,1.0,0.0,2.0,0.0,0.0,4.0,39.9,5.5,9.9,0.0,3.0,0.9,0.0,2.0,,8.0,295.8,,7.5,,2.5,0.37,0.0,0.08,,0.13,,,0.0,,0.0,11.0,3.0,,1.0,,0.27,0.06,0
438,0.0,59.0,4.0,1.0,2.0,0.0,1.0,5.0,63.8,16.6,12.7,0.0,9.0,4.6,0.0,3.0,1.7,6.0,191.7,11.7,7.9,14.0,,0.33,0.33,0.29,0.83,0.33,0.0,0.6,,,0.0,,1.0,4.6,,,1.0,1.0,0
439,,62.0,4.0,2.0,2.0,0.0,0.0,4.0,38.4,22.2,9.6,0.0,3.0,3.4,0.0,0.0,2.4,6.0,131.0,9.6,5.4,10.0,1.3,0.66,0.0,0.38,0.66,0.29,0.0,,0.5,,0.0,22.0,2.0,21.1,0.0,0.0,0.13,0.16,0
440,,51.0,3.0,2.0,3.0,1.0,0.0,,42.7,18.4,8.5,,5.0,2.7,0.0,,1.4,31.0,1005.7,10.5,4.2,158.0,1.3,0.83,0.0,0.03,0.16,0.04,0.0,,,0.06,0.0,,1.0,2.7,0.0,0.0,1.0,1.0,0
441,0.0,56.0,1.0,,2.0,0.0,0.0,5.0,46.9,6.8,9.3,0.0,2.0,1.1,0.0,0.0,3.4,94.0,2399.5,10.8,7.0,98.0,1.1,0.9,0.0,0.0,0.05,0.01,0.0,0.4,0.0,0.04,0.0,2.0,1.0,1.1,,0.0,1.0,1.0,0
442,1.0,61.0,3.0,1.0,1.0,0.0,1.0,9.0,,14.0,8.4,0.0,4.0,,1.0,2.0,2.1,11.0,238.2,,,23.0,1.2,0.72,,0.32,0.81,0.31,0.0,0.66,,0.27,,4.0,1.0,1.8,0.0,,1.0,1.0,0
443,1.0,61.0,3.0,1.0,1.0,0.0,0.0,5.0,42.1,13.2,8.4,0.0,,1.0,0.0,0.0,2.1,9.0,270.4,11.2,4.6,27.0,1.5,0.66,0.0,0.1,0.55,0.15,0.0,,0.6,1.0,0.0,6.0,1.0,,1.0,,1.0,1.0,0
444,0.0,40.0,3.0,0.0,5.0,1.0,0.0,4.0,21.6,9.0,5.4,0.0,11.0,7.2,0.0,9.0,1.9,17.0,1005.3,10.5,4.7,,5.1,0.11,0.0,0.01,0.23,0.02,,0.25,0.0,,0.0,11.0,1.0,7.2,1.0,2.0,1.0,1.0,0
445,0.0,62.0,3.0,0.0,3.0,0.0,0.0,3.0,27.1,11.0,9.0,0.0,1.0,0.2,0.0,3.0,1.8,6.0,233.6,12.5,,13.0,2.3,0.5,0.0,0.11,0.5,0.11,0.0,0.0,0.33,,1.0,42.0,2.0,27.9,0.0,0.0,0.02,0.0,0
446,1.0,48.0,2.0,,4.0,1.0,,4.0,24.7,8.5,6.1,0.0,6.0,5.5,0.0,2.0,,3.0,282.7,14.9,6.7,38.0,,0.0,0.0,0.05,1.0,0.08,0.0,0.0,0.0,0.33,0.0,13.0,3.0,,1.0,0.0,0.46,0.75,0
447,1.0,53.0,2.0,,1.0,,1.0,6.0,81.5,35.3,13.5,0.0,4.0,1.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.16,0.0,0.0,,5.0,10.8,0.0,,0.08,0.11,0
448,1.0,53.0,5.0,2.0,3.0,0.0,0.0,5.0,,14.0,7.8,0.0,3.0,0.5,,2.0,1.3,5.0,151.2,11.2,5.8,19.0,2.2,0.4,0.0,,1.0,0.25,0.0,0.6,0.2,,0.0,3.0,1.0,0.5,1.0,,1.0,1.0,0
449,1.0,51.0,2.0,,1.0,0.0,0.0,5.0,34.3,12.2,6.8,0.0,4.0,3.7,0.0,0.0,1.8,32.0,815.0,6.9,3.0,139.0,2.9,0.53,,0.03,,0.04,0.0,0.6,0.0,,0.0,41.0,,,1.0,,0.09,0.08,0
450,0.0,,2.0,,1.0,0.0,0.0,13.0,77.0,8.4,,0.0,4.0,1.6,1.0,5.0,1.9,17.0,582.7,7.1,4.5,67.0,3.9,0.29,0.0,0.11,0.76,0.13,0.07,0.38,0.3,,0.0,4.0,,1.6,0.0,0.0,1.0,1.0,0
451,0.0,52.0,3.0,1.0,2.0,0.0,0.0,7.0,60.3,8.8,8.6,0.0,6.0,5.4,0.0,1.0,1.8,7.0,114.6,,3.8,16.0,1.7,0.57,0.0,0.26,1.0,0.52,0.0,0.71,0.28,,,6.0,1.0,5.4,0.0,2.0,1.0,1.0,0
452,1.0,43.0,4.0,2.0,6.0,1.0,1.0,4.0,,22.2,12.2,0.0,9.0,2.1,0.0,2.0,1.8,4.0,99.7,8.2,4.9,11.0,3.7,0.25,0.5,0.54,1.0,0.49,0.25,0.25,0.0,0.25,0.0,18.0,3.0,2.6,0.0,0.0,0.5,0.8,1
453,,40.0,5.0,2.0,2.0,0.0,0.0,2.0,1.9,1.5,0.9,0.0,1.0,0.3,0.0,0.0,1.0,2.0,38.3,4.0,2.5,15.0,1.0,1.0,0.0,0.05,1.0,0.04,0.0,0.0,0.0,,1.0,64.0,5.0,32.2,1.0,0.0,,,0
454,1.0,35.0,3.0,1.0,1.0,,0.0,2.0,9.5,4.5,4.7,,9.0,1.7,,8.0,2.2,16.0,440.5,11.4,3.4,,2.5,,0.0,0.0,,0.02,,,0.0,0.18,0.0,32.0,6.0,6.9,1.0,,0.28,0.24,0
455,1.0,38.0,5.0,2.0,2.0,0.0,4.0,10.0,203.2,48.3,20.3,,15.0,3.2,1.0,52.0,2.8,183.0,7819.0,12.1,3.5,768.0,3.3,0.22,0.07,0.01,,0.02,0.2,0.4,0.2,0.26,0.0,24.0,4.0,5.3,0.0,,0.62,0.6,0
456,1.0,30.0,3.0,1.0,1.0,0.0,1.0,4.0,,14.0,,0.0,20.0,4.5,,4.0,2.8,32.0,541.1,14.5,2.6,70.0,1.6,0.59,0.25,0.01,0.12,0.01,0.25,0.5,,,0.0,65.0,5.0,17.7,0.0,2.0,0.3,0.25,1
457,1.0,41.0,3.0,,6.0,1.0,0.0,6.0,77.0,23.3,12.8,0.0,10.0,4.6,1.0,,,5.0,290.7,21.7,10.3,23.0,1.6,0.6,0.0,0.23,1.0,0.26,0.0,0.33,0.16,,0.0,10.0,1.0,4.6,1.0,0.0,,1.0,0
458,1.0,71.0,1.0,1.0,3.0,0.0,0.0,2.0,,12.0,5.2,0.0,10.0,,0.0,0.0,2.0,3.0,51.1,8.1,6.3,4.0,1.0,1.0,0.0,0.36,0.66,0.2,,1.0,1.0,,0.0,10.0,1.0,19.0,0.0,,1.0,1.0,0
459,1.0,,5.0,2.0,2.0,,3.0,8.0,171.8,44.2,21.4,0.0,1.0,0.0,1.0,0.0,0.9,1.0,103.9,18.4,5.4,20.0,4.0,0.0,1.0,1.0,1.0,1.0,0.12,0.37,0.25,,0.0,33.0,6.0,6.5,1.0,,0.03,0.0,0
460,1.0,51.0,3.0,1.0,2.0,0.0,1.0,5.0,45.1,30.6,9.0,,9.0,1.8,0.0,5.0,1.4,10.0,334.4,10.5,2.6,83.0,3.3,0.3,,0.11,0.5,0.13,0.0,0.2,0.2,0.3,0.0,,3.0,5.3,,,0.33,0.33,0
